Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
LARGE1	gene	LARGE1	Expert Review Green;UKGTN;Radboud University Medical Center, Nijmegen;Literature;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 6 613154; Muscular dystrophy-dystroglycanopathy (congenital with mental retardation), type B, 6 608840; N-acetylglucosaminyltransferase-like protein deficiency (Disorders of protein O-glycosylation,  O-mannosylglycan synthesis deficiencies)				27421908		False	3	100;0;0	22.7	False		ENSG00000133424	ENSG00000133424	HGNC:6511													
LARS2	gene	LARS2	Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Perrault syndrome 4, OMIM:615300				29205794;32423379;30737337		False	3	100;0;0	22.7	False		ENSG00000011376	ENSG00000011376	HGNC:17095													
LETM1	gene	LETM1	NHS GMS;Expert Review Green;Expert Review	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Neurodegeneration, childhood-onset, with multisystem involvement due to mitochondrial dysfunction, OMIM:620089				36055214;33815143		False	3	100;0;0	22.7	False		ENSG00000168924	ENSG00000168924	HGNC:6556													
LFNG	gene	LFNG	NHS GMS;Expert Review Green;UKGTN;Radboud University Medical Center, Nijmegen;Literature;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Spondylocostal dysostosis 3, autosomal recessive, OMIM:609813;O-fucose-specific beta-1,3-N-acetylglucosaminyltransferase deficiency (Disorders of protein O-glycosylation,  O-mannosylglycan synthesis deficiencies)				16385447;29459493;30196550;30531807;33728697;34645488;37038048;38565611		False	3	67;0;33	22.7	False		ENSG00000106003	ENSG00000106003	HGNC:6560													
MAG	gene	MAG	Expert Review Green;NHS GMS;Literature;London North GLH;Yorkshire and North East GLH	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Spastic paraplegia 75, autosomal recessive, OMIM:616680				24482476;26179919;31402626;32629324;32340215		False	3	60;40;0	22.7	False		ENSG00000105695	ENSG00000105695	HGNC:6783													
MAGT1	gene	MAGT1	NHS GMS;Expert Review Green;UKGTN;Radboud University Medical Center, Nijmegen;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			X-LINKED: hemizygous mutation in males, biallelic mutations in females	Immunodeficiency, X-linked, with magnesium defect, Epstein-Barr virus infection and neoplasia 300853;IAP-CDG (Disorders of protein N-glycosylation)				27604308;27393411;31036665;31714901		False	3	75;0;25	22.7	False		ENSG00000102158	ENSG00000102158	HGNC:28880													
MAN1B1	gene	MAN1B1	Expert Review Green;UKGTN;Radboud University Medical Center, Nijmegen;Literature;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Mental retardation, autosomal recessive 15 614202; MAN1B1-CDG (Disorders of protein N-glycosylation)				24348268		False	3	100;0;0	22.7	False		ENSG00000177239	ENSG00000177239	HGNC:6823													
MAPK8IP3	gene	MAPK8IP3	Expert Review Green;NHS GMS;Wessex and West Midlands GLH	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Neurodevelopmental disorder with or without variable brain abnormalities, OMIM:618443				30612693;30945334		False	3	67;33;0	22.7	False		ENSG00000138834	ENSG00000138834	HGNC:6884													
MARS2	gene	MARS2	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Spastic ataxia 3, autosomal recessive				PubMed: 22448145		False	3	0;0;0	22.7	False		ENSG00000247626	ENSG00000247626	HGNC:25133													
MGAT2	gene	MGAT2	Expert Review Green;Radboud University Medical Center, Nijmegen;Literature;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	 Congenital disorder of glycosylation, type IIa 212066; N-acetylglucosaminyltransferase deficiency (Disorders of protein N-glycosylation)				19419693		False	3	100;0;0	22.7	False		ENSG00000168282	ENSG00000168282	HGNC:7045													
MINPP1	gene	MINPP1	NHS GMS;Expert Review Green;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Pontocerebellar hypoplasia				33257696;33168985		False	3	100;0;0	22.7	False		ENSG00000107789	ENSG00000107789	HGNC:7102													
MKS1	gene	MKS1	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	occipital encephalocele;Joubert syndrome;Bardet-Biedl syndrome;Joubert syndrome 28;249000;polydactyly;polycystic kidneys;Meckel-Gruber syndrome;Meckel syndrome;renal fibrosis				26490104;17437276;18327255;24886560;16415886		False	3	67;0;33	22.7	False	Other - please provide details in the comments	ENSG00000011143	ENSG00000011143	HGNC:7121													
MMACHC	gene	MMACHC	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Ataxia and hypogonadism;Methylmalonic aciduria and homocystinuria, cblC type, 277400				26283149		False	3	0;0;0	22.7	False		ENSG00000132763	ENSG00000132763	HGNC:24525													
MOGS	gene	MOGS	Expert Review Green;UKGTN;Radboud University Medical Center, Nijmegen;Literature;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type IIb 606056;MOGS-CDG (Disorders of protein N-glycosylation)				4716661;24716661;20301507;26805780		False	3	100;0;0	22.7	False		ENSG00000115275	ENSG00000115275	HGNC:24862													
MORC2	gene	MORC2	Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Axonal type CMT disease type 2Z, 616688				28402445;27794525		False	3	100;0;0	22.7	False		ENSG00000133422	ENSG00000133422	HGNC:23573													
MPDU1	gene	MPDU1	Expert Review Green;UKGTN;Radboud University Medical Center, Nijmegen;Literature;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	 Congenital disorder of glycosylation, type If 609180; Lec35 deficiency (Disorders of multiple glycosylation and other glycosylation pathways)				11733556		False	3	100;0;0	22.7	False		ENSG00000129255	ENSG00000129255	HGNC:7207													
MPI	gene	MPI	Expert Review Green;Radboud University Medical Center, Nijmegen;Literature;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type Ib, OMIM:602579;MPI-CDG, MONDO:0011257;Phosphomannose isomerase deficiency (Disorders of protein N-glycosylation)				12414827;9585601;10980531;33098580;33204592;32905087;32266963;30242110		False	3	100;0;0	22.7	False		ENSG00000178802	ENSG00000178802	HGNC:7216													
MRE11	gene	MRE11	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Ataxia-telangiectasia-like disorder;Ataxia-Telangiectasia-Like Disorder						False	3	0;0;0	22.7	False		ENSG00000020922	ENSG00000020922	HGNC:7230													
MSTO1	gene	MSTO1	NHS GMS;Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Myopathy, mitochondrial, and ataxia OMIM:617675;mitochondrial myopathy-cerebellar ataxia-pigmentary retinopathy syndrome MONDO:0044714				28554942;28544275;31604776;31463572;31130378;30684668;29339779;37431817		False	3	100;0;0	22.7	False		ENSG00000125459	ENSG00000125459	HGNC:29678													
MT-ATP6	gene	MT-ATP6	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			MITOCHONDRIAL	Neuropathy, Ataxia, and Retinitis Pigmentosa						False	3	0;0;0	22.7	False		ENSG00000198899	ENSG00000198899	HGNC:7414													
MTCL1	gene	MTCL1	NHS GMS;Expert Review Green;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	slowly progressive cerebellar ataxia;mild intellectual disability;seizures;episodic pain;spinocerebellar ataxia				30548255;28283581;32961396		False	3	100;0;0	22.7	False		ENSG00000168502	ENSG00000168502	HGNC:29121													
MTFMT	gene	MTFMT	NHS GMS;Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Combined oxidative phosphorylation deficiency 15 OMIM:614947;combined oxidative phosphorylation defect type 15 MONDO:0013987;Mitochondrial complex I deficiency, nuclear type 27 OMIM:618248;mitochondrial complex 1 deficiency, nuclear type 27 MONDO:0032631				26060307;24461907;21907147		False	3	100;0;0	22.7	False		ENSG00000103707	ENSG00000103707	HGNC:29666													
MTTP	gene	MTTP	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Abetalipoproteinemia, 200100						False	3	0;0;0	22.7	False		ENSG00000138823	ENSG00000138823	HGNC:7467													
MVK	gene	MVK	NHS GMS;Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Mevalonic aciduria, OMIM:610377				12563048;10401001;28095071;24896178;26503795		False	3	100;0;0	22.7	False		ENSG00000110921	ENSG00000110921	HGNC:7530													
NAXE	gene	NAXE	NHS GMS;Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Encephalopathy, progressive, early-onset, with brain edema and/or leukoencephalopathy, OMIM:617186				27616477;27122014;27290639;30022751;31758406;31745726;39455596		False	3	100;0;0	22.7	False		ENSG00000163382	ENSG00000163382	HGNC:18453													
NFASC	gene	NFASC	NHS GMS;Expert Review Green;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Neurodevelopmental disorder with central and peripheral motor dysfunction, OMIM:618356;neurodevelopmental disorder with central and peripheral motor dysfunction, MONDO:0032698				30850329;31608123;31501903		False	3	100;0;0	22.7	False		ENSG00000163531	ENSG00000163531	HGNC:29866													
NGLY1	gene	NGLY1	Expert Review Green;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of deglycosylation 615273						False	3	50;0;50	22.7	False		ENSG00000151092	ENSG00000151092	HGNC:17646													
NHLRC1	gene	NHLRC1	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Epilepsy, progressive myoclonic 2B (Lafora)				12958597;15781812		False	3	0;0;0	22.7	False		ENSG00000187566	ENSG00000187566	HGNC:21576													
NKX2-1	gene	NKX2-1	NHS GMS;Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Choreoathetosis, hypothyroidism, and neonatal respiratory distress OMIM;hereditary progressive chorea without dementia MONDO:0021011:610978;brain-lung-thyroid syndrome MONDO:0012593;Chorea, hereditary benign OMIM:118700				10931427;27066577;26839702;26103969		False	3	100;0;0	22.7	False		ENSG00000136352	ENSG00000136352	HGNC:11825													
NKX6-2	gene	NKX6-2	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Spastic ataxia 8, autosomal recessive, with hypomyelinating leukodystrophy, OMIM:617560				15601927;28575651		False	3	0;0;0	22.7	False		ENSG00000148826	ENSG00000148826	HGNC:19321													
NPC1	gene	NPC1	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Niemann-Pick disease types C1 and D (#257220)						False	3	0;0;0	22.7	False		ENSG00000141458	ENSG00000141458	HGNC:7897													
NPC2	gene	NPC2	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Niemann-Pick disease type C2, 607625						False	3	0;0;0	22.7	False		ENSG00000119655	ENSG00000119655	HGNC:14537													
NPHP1	gene	NPHP1	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 4;Senior-Loken syndrome;256100 Senior-Loken syndrome-1, 266900;609583 Nephronophthisis 1, juvenile;Nephronophthisis				15138899;22982934;15689444		False	3	100;0;0	22.7	False		ENSG00000144061	ENSG00000144061	HGNC:7905													
NPHP3	gene	NPHP3	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Renal-hepatic-pancreatic dysplasia;Senior-Loken syndrome;Nephronophthisis 3, 604387;Meckel syndrome 7, 267010;Renal-hepatic-pancreatic dysplasia 1, 208540;Nephronophthisis						False	3	0;0;0	22.7	False		ENSG00000113971	ENSG00000113971	HGNC:7907													
NPTX1	gene	NPTX1	NHS GMS;Expert Review Green;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Spinocerebellar ataxia 50, OMIM:620158				34788392;35285082;35288776;35560436		False	3	100;0;0	22.7	False	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments	ENSG00000171246	ENSG00000171246	HGNC:7952													
NUS1	gene	NUS1	Expert Review Green;NHS GMS;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	hereditary ataxia, MONDO:0100309				31656175;32485575;32959737;33731878;38291835		False	3	100;0;0	22.7	False		ENSG00000153989	ENSG00000153989	HGNC:21042													
OFD1	gene	OFD1	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Joubert syndrome 10;X-linked Joubert syndrome;Orofaciodigital syndrome I				19800048;22353940		False	3	100;0;0	22.7	False		ENSG00000046651	ENSG00000046651	HGNC:2567													
OGDHL	gene	OGDHL	NHS GMS;Expert Review Green;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Yoon-Bellen neurodevelopmental syndrome, OMIM:619701				28017472;34800363		False	3	100;0;0	22.7	False		ENSG00000197444	ENSG00000197444	HGNC:25590													
OPA1	gene	OPA1	NHS GMS;Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Optic atrophy 1, OMIM:165500;Optic atrophy plus syndrome, OMIM:125250;Behr syndrome, OMIM:210000				28494813;27150940;24970096;11017079;11017080;17722006;25012220		False	3	100;0;0	22.7	False		ENSG00000198836	ENSG00000198836	HGNC:8140													
OPA3	gene	OPA3	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Costeff syndrome;3-methylglutaconic aciduria, type III, 258501				25201222;25657044;11668429;20301646;24944951		False	3	0;0;0	22.7	False		ENSG00000125741	ENSG00000125741	HGNC:8142													
OPHN1	gene	OPHN1	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	XLMR with Cerebellar Hypoplasia and Distinctive Facial Appearance;Mental retardation, X-linked, with cerebellar hypoplasia and distinctive facial appearance, 300486;Mental retardation, X-linked, with cerebellar hypoplasia and distinctive facial appearance						False	3	0;0;0	22.7	False		ENSG00000079482	ENSG00000079482	HGNC:8148													
PAX6	gene	PAX6	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Aniridia, Cerebellar Ataxia, And Mental Retardation						False	3	0;0;0	22.7	False		ENSG00000007372	ENSG00000007372	HGNC:8620													
PDYN	gene	PDYN	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Spinocerebellar ataxia 23						False	3	0;0;0	22.7	False		ENSG00000101327	ENSG00000101327	HGNC:8820													
PEX16	gene	PEX16	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Zellweger syndrome (614876);Peroxisome biogenesis disorder 8B (#614877)   infantile progressive ataxia and spastic paresis						False	3	0;0;0	22.7	False		ENSG00000121680	ENSG00000121680	HGNC:8857													
